병원,진료과,연도,실제값,ARIMA예측,RF예측,XGB예측,ARIMA_RMSE,ARIMA_MAE,ARIMA_MAPE,ARIMA_R2,ARIMA_Adjusted_R2,RF_RMSE,RF_MAE,RF_MAPE,RF_R2,RF_Adjusted_R2,XGB_RMSE,XGB_MAE,XGB_MAPE,XGB_R2,XGB_Adjusted_R2
광주,순환기내과,2023,14022,,5335.34,4509.9766,,,,,,8686.66,8686.66,61.950221081158176,0.38049778918841826,0.38049778918841826,9512.023549171858,9512.0234375,67.83642445799458,0.3216357554200542,0.3216357554200542
광주,호흡기내과,2023,380,,6416.94,4096.0635,,,,,,6036.94,6036.94,1588.6684210526316,0.0,0.0,3716.0635086069237,3716.0634765625,977.911441200658,0.0,0.0
광주,내분비내과,2023,1892,,636.22,479.32693,,,,,,1255.78,1255.78,66.37315010570825,0.33626849894291755,0.33626849894291755,1412.67308674017,1412.673095703125,74.66559541149826,0.25334404588501747,0.25334404588501747
광주,감염내과,2023,1107,,2193.08,2050.8982,,,,,,1086.08,1086.08,98.11020776874435,0.018897922312556492,0.018897922312556492,943.8982002843316,943.898193359375,85.26632279669151,0.14733677203308493,0.14733677203308493
광주,소화기내과,2023,8219,,4207.76,3703.927,,,,,,4011.24,4011.24,48.80447743034432,0.5119552256965567,0.5119552256965567,4515.0731998495885,4515.0732421875,54.93457839210214,0.4506542160789786,0.4506542160789786
광주,혈액종양내과,2023,2834,,4030.14,3340.5686,,,,,,1196.1399999999999,1196.1399999999999,42.206774876499644,0.5779322512350036,0.5779322512350036,506.5686034487333,506.568603515625,17.874686080297284,0.8212531391970271,0.8212531391970271
광주,신장내과,2023,4547,,8238.5,5286.6216,,,,,,3691.5,3691.5,81.18539696503188,0.18814603034968114,0.18814603034968114,739.6215670868447,739.62158203125,16.26614431562019,0.8373385568437981,0.8373385568437981
광주,신경과,2023,10670,,10594.26,10982.597,,,,,,75.73999999999978,75.73999999999978,0.7098406747891264,0.9929015932521087,0.9929015932521087,312.5966850432039,312.5966796875,2.9296783475866914,0.970703216524133,0.970703216524133
광주,소아청소년과,2023,209,,376.78,145.2328,,,,,,167.77999999999997,167.77999999999997,80.27751196172247,0.1972248803827753,0.1972248803827753,63.76719666955534,63.76719665527344,30.51062040922174,0.6948937959077826,0.6948937959077826
광주,외과,2023,23637,,20738.2,21292.027,,,,,,2898.7999999999993,2898.7999999999993,12.263823666285905,0.877361763337141,0.877361763337141,2344.9727077303055,2344.97265625,9.920771063375216,0.9007922893662479,0.9007922893662479
광주,정형외과,2023,10176,,17133.5,13072.217,,,,,,6957.5,6957.5,68.37165880503144,0.31628341194968557,0.31628341194968557,2896.2167563909993,2896.216796875,28.461249969290485,0.7153875003070951,0.7153875003070951
광주,신경외과,2023,6217,,5004.82,864.85864,,,,,,1212.1800000000003,1212.1800000000003,19.497828534663025,0.8050217146533698,0.8050217146533698,5352.14162742355,5352.1416015625,86.08881063892352,0.13911189361076481,0.13911189361076481
광주,산부인과,2023,0,,4.84,0.006098724,,,,,,4.84,4.84,,0.0,0.0,0.006098723914822802,0.006098723970353603,,0.0,0.0
광주,안과,2023,720,,221.6,50.06835,,,,,,498.4,498.4,69.22222222222221,0.3077777777777778,0.3077777777777778,669.9316429681464,669.931640625,93.0460622575548,0.06953937742445204,0.06953937742445204
광주,피부과,2023,0,,11.08,9.0601025e-05,,,,,,11.08,11.08,,0.0,0.0,9.060102561807442e-05,9.060102456714958e-05,,0.0,0.0
광주,이비인후과,2023,1338,,44.28,28.012608,,,,,,1293.72,1293.72,96.69058295964126,0.03309417040358742,0.03309417040358742,1309.9874045196007,1309.9874267578125,97.90638209458425,0.020936179054157567,0.020936179054157567
광주,비뇨의학과,2023,10358,,7382.28,7446.578,,,,,,2975.7200000000003,2975.7200000000003,28.728712106584286,0.7127128789341571,0.7127128789341571,2911.4218176004656,2911.421875,28.107953996910602,0.718920460030894,0.718920460030894
광주,재활의학과,2023,37283,,27502.54,29737.037,,,,,,9780.46,9780.46,26.23302845801035,0.7376697154198966,0.7376697154198966,7545.962894157378,7545.962890625,20.23968803643752,0.7976031196356248,0.7976031196356248
광주,가정의학과,2023,9800,,9624.46,7997.2676,,,,,,175.54000000000087,175.54000000000087,1.7912244897959273,0.9820877551020407,0.9820877551020407,1802.7324399366646,1802.732421875,18.395228794642858,0.8160477120535714,0.8160477120535714
광주,응급의학과,2023,1283,,4281.12,4125.883,,,,,,2998.12,2998.12,233.680436477007,0.0,0.0,2842.882779855687,2842.8828125,221.5808895167576,0.0,0.0
광주,내과,2017,52803,,58202.02,54954.63,,,,,,5399.019999999997,5399.019999999997,10.224835710092224,0.8977516428990777,0.8977516428990777,2151.628917820171,2151.62890625,4.074823222638865,0.9592517677736113,0.9592517677736113
광주,비뇨기과,2017,4274,,3852.64,3861.9946,,,,,,421.3600000000001,421.3600000000001,9.858680393074406,0.901413196069256,0.901413196069256,412.00536631820705,412.00537109375,9.639807465927703,0.903601925340723,0.903601925340723
광주,흉부외과,2017,0,,2863.0,3057.889,,,,,,2863.0,2863.0,,0.0,0.0,3057.8889777099494,3057.888916015625,,0.0,0.0
대전,호흡기내과,2023,5558,,8180.98,7420.0903,,,,,,2622.9799999999996,2622.9799999999996,47.19287513494062,0.5280712486505938,0.5280712486505938,1862.0903576357405,1862.09033203125,33.502884707291294,0.6649711529270871,0.6649711529270871
대전,내분비내과,2023,683,,799.34,835.9791,,,,,,116.34000000000003,116.34000000000003,17.033674963396784,0.8296632503660322,0.8296632503660322,152.9791269462929,152.9791259765625,22.398115077095536,0.7760188492290446,0.7760188492290446
대전,소화기내과,2023,7481,,9659.76,8886.749,,,,,,2178.76,2178.76,29.123913915251975,0.7087608608474802,0.7087608608474802,1405.7490441042455,1405.7490234375,18.790923986599385,0.8120907601340062,0.8120907601340062
대전,혈액종양내과,2023,9223,,8463.0,8190.1553,,,,,,760.0,760.0,8.240268892984929,0.9175973110701507,0.9175973110701507,1032.8447366376033,1032.8447265625,11.198576673126965,0.8880142332687303,0.8880142332687303
대전,신장내과,2023,3005,,2670.84,2771.1372,,,,,,334.15999999999985,334.15999999999985,11.120133111480861,0.8887986688851914,0.8887986688851914,233.862790301279,233.86279296875,7.782455672836938,0.9221754432716306,0.9221754432716306
대전,신경과,2023,4097,,5360.6,4641.475,,,,,,1263.6000000000004,1263.6000000000004,30.842079570417386,0.6915792042958262,0.6915792042958262,544.4750912576259,544.47509765625,13.289604531516963,0.8671039546848304,0.8671039546848304
대전,소아청소년과,2023,0,,691.66,372.95218,,,,,,691.66,691.66,,0.0,0.0,372.9521794077627,372.9521789550781,,0.0,0.0
대전,외과,2023,6496,,4846.24,4615.1304,,,,,,1649.7600000000002,1649.7600000000002,25.396551724137932,0.7460344827586207,0.7460344827586207,1880.8696127057824,1880.86962890625,28.954273844000156,0.7104572615599984,0.7104572615599984
대전,정형외과,2023,34817,,29618.86,28655.654,,,,,,5198.139999999999,5198.139999999999,14.92989057069822,0.8507010942930178,0.8507010942930178,6161.345632246254,6161.345703125,17.696371609055923,0.8230362839094407,0.8230362839094407
대전,신경외과,2023,4973,,5569.12,4632.81,,,,,,596.1199999999999,596.1199999999999,11.987130504725515,0.8801286949527448,0.8801286949527448,340.1899400518775,340.18994140625,6.8407388177408,0.931592611822592,0.931592611822592
대전,안과,2023,249,,236.78,258.9791,,,,,,12.219999999999999,12.219999999999999,4.907630522088353,0.9509236947791164,0.9509236947791164,9.979095352544528,9.979095458984375,4.00766885902987,0.9599233114097013,0.9599233114097013
대전,이비인후과,2023,518,,210.64,138.12395,,,,,,307.36,307.36,59.335907335907336,0.40664092664092666,0.40664092664092666,379.87602829739075,379.87603759765625,73.3351453390821,0.2666485466091789,0.2666485466091789
대전,재활의학과,2023,9027,,4626.74,4041.615,,,,,,4400.26,4400.26,48.745541154314836,0.5125445884568516,0.5125445884568516,4985.384839708967,4985.384765625,55.22748432220699,0.4477251567779301,0.4477251567779301
대전,가정의학과,2023,2368,,2993.26,2414.414,,,,,,625.2600000000002,625.2600000000002,26.404560810810818,0.7359543918918918,0.7359543918918918,46.41406184249284,46.4140625,1.960053315033784,0.9803994668496622,0.9803994668496622
대전,내과,2023,1204,,2289.3,1314.8494,,,,,,1085.3000000000002,1085.3000000000002,90.14119601328905,0.09858803986710951,0.09858803986710951,110.84936639985814,110.849365234375,9.20675790983181,0.9079324209016819,0.9079324209016819
대전,심장내과,2023,767,,754.8,982.07184,,,,,,12.200000000000045,12.200000000000045,1.590612777053461,0.9840938722294654,0.9840938722294654,215.07183574622223,215.07183837890625,28.040656894251143,0.7195934310574885,0.7195934310574885
대전,류마티스내과,2023,422,,1773.56,1528.0623,,,,,,1351.56,1351.56,320.2748815165877,0.0,0.0,1106.0622722071303,1106.062255859375,262.10006063018363,0.0,0.0
대전,비뇨기과,2022,179,,206.56,180.08324,,,,,,27.560000000000002,27.560000000000002,15.39664804469274,0.8460335195530726,0.8460335195530726,1.0832366839113587,1.0832366943359375,0.6051601644334846,0.9939483983556652,0.9939483983556652
대전,한방진료과,2023,0,,5.36,0.00054052053,,,,,,5.36,5.36,,0.0,0.0,0.0005405205269170898,0.0005405205301940441,,0.0,0.0
인천,소화기내과,2022,428,,4043.8,4109.7773,,,,,,3615.8,3615.8,844.8130841121495,0.0,0.0,3681.7772882128543,3681.77734375,860.228351343458,0.0,0.0
인천,신경과,2023,1157,,86.72,28.112854,,,,,,1070.28,1070.28,92.504753673293,0.07495246326707006,0.07495246326707006,1128.8872286459796,1128.88720703125,97.57019412239359,0.02429805877606417,0.02429805877606417
인천,외과,2023,317,,693.58,569.9767,,,,,,376.58000000000004,376.58000000000004,118.79495268138803,0.0,0.0,252.97668494349435,252.9766845703125,79.80337052691246,0.20196629473087535,0.20196629473087535
인천,정형외과,2023,9906,,3446.02,1264.0598,,,,,,6459.98,6459.98,65.21280032303653,0.34787199676963465,0.34787199676963465,8641.940522822406,8641.9404296875,87.2394527109517,0.12760547289048307,0.12760547289048307
인천,신경외과,2023,831,,2045.56,1706.9534,,,,,,1214.56,1214.56,146.15643802647412,0.0,0.0,875.9533734737255,875.953369140625,105.4095510397864,0.0,0.0
인천,안과,2023,204,,134.22,0.057969846,,,,,,69.78,69.78,34.205882352941174,0.6579411764705883,0.6579411764705883,203.94202990678502,203.94203186035156,99.97158340890618,0.0002841659109381611,0.0002841659109381611
인천,이비인후과,2023,240,,153.96,29.135303,,,,,,86.03999999999999,86.03999999999999,35.85,0.6415,0.6415,210.86470040051748,210.8647003173828,87.8602902094523,0.12139709790547693,0.12139709790547693
인천,비뇨의학과,2023,7884,,5368.0,4936.9824,,,,,,2516.0,2516.0,31.912734652460678,0.6808726534753933,0.6808726534753933,2947.0176450099516,2947.017578125,37.37972574993658,0.6262027425006342,0.6262027425006342
인천,치과,2023,0,,58.34,0.032829866,,,,,,58.34,58.34,,0.0,0.0,0.032829865333693135,0.03282986581325531,,0.0,0.0
인천,재활의학과,2023,4047,,1705.18,1877.6857,,,,,,2341.8199999999997,2341.8199999999997,57.86557944156164,0.42134420558438357,0.42134420558438357,2169.3144078256614,2169.314453125,53.60302275894953,0.46396977241050474,0.46396977241050474
인천,가정의학과,2023,989,,706.12,411.25998,,,,,,282.88,282.88,28.60262891809909,0.7139737108190092,0.7139737108190092,577.7399934226469,577.739990234375,58.41658450474754,0.4158341549525246,0.4158341549525246
인천,내과,2023,2618,,3468.38,2488.2295,,,,,,850.3800000000001,850.3800000000001,32.48204736440031,0.675179526355997,0.675179526355997,129.770508073387,129.7705078125,4.956856677330023,0.9504314332266998,0.9504314332266998
부산,순환기내과,2023,10708,,7965.3,7772.984,,,,,,2742.7,2742.7,25.6135599551737,0.7438644004482631,0.7438644004482631,2935.0161839417515,2935.01611328125,27.40956400150588,0.7259043599849412,0.7259043599849412
부산,호흡기내과,2022,7892,,7238.1,7370.0225,,,,,,653.8999999999996,653.8999999999996,8.285605676634562,0.9171439432336543,0.9171439432336543,521.9775498045869,521.9775390625,6.61400835102002,0.9338599164897998,0.9338599164897998
부산,내분비내과,2023,22,,263.8,53.84071,,,,,,241.8,241.8,1099.0909090909092,0.0,0.0,31.840709956702835,31.840709686279297,144.7304985739968,0.0,0.0
부산,소화기내과,2023,24540,,26754.62,23980.771,,,,,,2214.619999999999,2214.619999999999,9.02453137734311,0.9097546862265689,0.9097546862265689,559.2285143391742,559.228515625,2.27884480694784,0.9772115519305216,0.9772115519305216
부산,혈액종양내과,2023,1568,,1217.54,1261.9747,,,,,,350.46000000000004,350.46000000000004,22.35076530612245,0.7764923469387754,0.7764923469387754,306.02527469148686,306.0252685546875,19.516917637416295,0.804830823625837,0.804830823625837
부산,신장내과,2023,2323,,2256.7,1573.9286,,,,,,66.30000000000018,66.30000000000018,2.8540680154972096,0.9714593198450279,0.9714593198450279,749.0714251658516,749.0714111328125,32.24586358729283,0.6775413641270717,0.6775413641270717
부산,신경과,2023,1144,,1409.2,1314.1,,,,,,265.20000000000005,265.20000000000005,23.181818181818187,0.7681818181818181,0.7681818181818181,170.0999763466327,170.0999755859375,14.868878984784747,0.8513112101521525,0.8513112101521525
부산,외과,2023,3,,1784.84,1135.7306,,,,,,1781.84,1781.84,59394.66666666666,0.0,0.0,1132.7306056604987,1132.7305908203125,37757.68636067708,0.0,0.0
부산,정형외과,2023,30568,,32267.06,30832.42,,,,,,1699.0600000000013,1699.0600000000013,5.558296257524212,0.9444170374247579,0.9444170374247579,264.4199282155186,264.419921875,0.8650219899077466,0.9913497801009226,0.9913497801009226
부산,신경외과,2023,34074,,30652.4,29424.578,,,,,,3421.5999999999985,3421.5999999999985,10.041674003639134,0.8995832599636087,0.8995832599636087,4649.4218995483725,4649.421875,13.645072122439398,0.863549278775606,0.863549278775606
부산,안과,2023,119,,54.18,0.07929849,,,,,,64.82,64.82,54.470588235294116,0.45529411764705885,0.45529411764705885,118.92069968050137,118.92070007324219,99.93336261445734,0.0006663738554265608,0.0006663738554265608
부산,이비인후과,2023,344,,387.54,355.0664,,,,,,43.54000000000002,43.54000000000002,12.656976744186052,0.8734302325581395,0.8734302325581395,11.06640625,11.06640625,3.2169785610465116,0.9678302143895349,0.9678302143895349
