병원,진료과,연도,실제값,ARIMA예측,RF예측,XGB예측,ARIMA_RMSE,ARIMA_MAE,ARIMA_MAPE,ARIMA_R2,ARIMA_Adjusted_R2,RF_RMSE,RF_MAE,RF_MAPE,RF_R2,RF_Adjusted_R2,XGB_RMSE,XGB_MAE,XGB_MAPE,XGB_R2,XGB_Adjusted_R2
광주,가정의학과,2023,29111,26907.618331371446,30926.28,28127.537,2203.3816686285536,2203.3816686285536,7.568897216270666,,,1815.2799999999988,1815.2799999999988,6.235718456940671,,,983.4628869459183,983.462890625,3.3783205339047093,,
광주,건강관리과,2023,7077,7121.245040544972,7546.28,7161.739,44.245040544971744,44.245040544971744,0.6251948642782499,,,469.27999999999975,469.27999999999975,6.631058358061321,,,84.73877022760892,84.73876953125,1.1973826413911262,,
광주,내과,2017,213639,222077.75,216119.54,214208.44,8438.75,8438.75,3.9500044467536357,,,2480.540000000008,2480.540000000008,1.1610895014487093,,,569.4374965700802,569.4375,0.26654192352519906,,
광주,마취과,2023,726,689.7688920705597,789.9,748.0141,36.23110792944033,36.23110792944033,4.99051073408269,,,63.89999999999998,63.89999999999998,8.80165289256198,,,22.014099458101207,22.01409912109375,3.032245058001894,,
광주,비뇨기과,2017,40105,35782.49999316781,35853.3,35929.953,4322.50000683219,4322.50000683219,10.777957877651637,,,4251.699999999997,4251.699999999997,10.601421269168426,,,4175.046826084708,4175.046875,10.410290175788555,,
광주,산부인과,2023,3880,5138.867308265669,4952.32,4356.6973,1258.8673082656687,1258.8673082656687,32.44503371818734,,,1072.3199999999997,1072.3199999999997,27.637113402061846,,,476.69726373244475,476.697265625,12.286012000644329,,
광주,소아청소년과,2023,23702,23531.32726645128,23955.7,23842.078,170.6727335487194,170.6727335487194,0.720077350218207,,,253.70000000000073,253.70000000000073,1.0703738081174614,,,140.0781241285555,140.078125,0.5909970677579951,,
광주,신경과,2023,49909,49815.8978920714,49061.26,49703.457,93.10210792860016,93.10210792860016,0.18654372543749656,,,847.739999999998,847.739999999998,1.6985713999479009,,,205.54296425869217,205.54296875,0.4118354780700876,,
광주,신경외과,2023,14066,16274.636380193457,21636.06,12563.993,2208.6363801934567,2208.6363801934567,15.701950662544126,,,7570.060000000001,7570.060000000001,53.81814303995451,,,1502.0068242188515,1502.0068359375,10.678279794806626,,
광주,안과,2023,19468,12179.126478139977,15677.14,12195.758,7288.873521860023,7288.873521860023,37.440279031539056,,,3790.8600000000006,3790.8600000000006,19.472262173823715,,,7272.242295193416,7272.2421875,37.354849946065336,,
광주,외과,2023,32093,30847.33990486082,30253.48,30738.656,1245.660095139181,1245.660095139181,3.881407456888359,,,1839.5200000000004,1839.5200000000004,5.731841834667997,,,1354.3437525237084,1354.34375,4.220059670333094,,
광주,이비인후과,2023,15686,10874.389553347122,11304.72,10913.748,4811.610446652878,4811.610446652878,30.67455340209663,,,4381.280000000001,4381.280000000001,27.931148795103915,,,4772.251879354232,4772.251953125,30.423638614847636,,
광주,재활의학과,2023,76866,66572.39561302439,62941.48,66434.33,10293.60438697561,10293.60438697561,13.391622286805102,,,13924.519999999997,13924.519999999997,18.115317565633696,,,10431.671773977554,10431.671875,13.571243300028621,,
광주,정신과,2017,12486,8894.999996077715,8979.0,9069.947,3591.000003922285,3591.000003922285,28.76021146822269,,,3507.0,3507.0,28.087457952907258,,,3416.05269280203,3416.052734375,27.359064026709916,,
광주,정형외과,2023,37401,43208.29976501486,49890.18,43981.39,5807.299765014861,5807.299765014861,15.527124314897625,,,12489.18,12489.18,33.392636560519776,,,6580.390565916282,6580.390625,17.594156907569317,,
