병원,진료과,연도,실제값,ARIMA예측,RF예측,XGB예측,ARIMA_RMSE,ARIMA_MAE,ARIMA_MAPE,ARIMA_R2,ARIMA_Adjusted_R2,RF_RMSE,RF_MAE,RF_MAPE,RF_R2,RF_Adjusted_R2,XGB_RMSE,XGB_MAE,XGB_MAPE,XGB_R2,XGB_Adjusted_R2
광주,순환기내과,2023,14022,5134.585478114924,5335.34,4509.9766,8887.414521885075,8887.414521885075,63.381932120133186,,,8686.66,8686.66,61.950221081158176,,,9512.023549171858,9512.0234375,67.83642445799458,,
광주,호흡기내과,2023,380,5028.063770115823,6416.94,4096.0635,4648.063770115823,4648.063770115823,1223.174676346269,,,6036.94,6036.94,1588.6684210526316,,,3716.0635086069237,3716.0634765625,977.911441200658,,
광주,내분비내과,2023,1892,297.55663068818023,636.22,479.32693,1594.4433693118199,1594.4433693118199,84.27290535474735,,,1255.78,1255.78,66.37315010570825,,,1412.67308674017,1412.673095703125,74.66559541149826,,
광주,감염내과,2023,1107,1706.4997011906898,2193.08,2050.8982,599.4997011906898,599.4997011906898,54.15534789437126,,,1086.08,1086.08,98.11020776874435,,,943.8982002843316,943.898193359375,85.26632279669151,,
광주,소화기내과,2023,8219,4723.157378152866,4207.76,3703.927,3495.842621847134,3495.842621847134,42.53367346206514,,,4011.24,4011.24,48.80447743034432,,,4515.0731998495885,4515.0732421875,54.93457839210214,,
광주,혈액종양내과,2023,2834,2927.0213167461775,4030.14,3340.5686,93.02131674617749,93.02131674617749,3.2823329832807864,,,1196.1399999999999,1196.1399999999999,42.206774876499644,,,506.5686034487333,506.568603515625,17.874686080297284,,
광주,신장내과,2023,4547,3509.2368769987215,8238.5,5286.6216,1037.7631230012785,1037.7631230012785,22.823028876210216,,,3691.5,3691.5,81.18539696503188,,,739.6215670868447,739.62158203125,16.26614431562019,,
광주,신경과,2023,10670,10982.963416867147,10594.26,10982.597,312.9634168671473,312.9634168671473,2.9331154345562074,,,75.73999999999978,75.73999999999978,0.7098406747891264,,,312.5966850432039,312.5966796875,2.9296783475866914,,
광주,소아청소년과,2023,209,-316.7349195568722,376.78,145.2328,525.7349195568722,525.7349195568722,251.54780840041732,,,167.77999999999997,167.77999999999997,80.27751196172247,,,63.76719666955534,63.76719665527344,30.51062040922174,,
광주,외과,2023,23637,21460.166479981912,20738.2,21292.027,2176.833520018088,2176.833520018088,9.209432330744544,,,2898.7999999999993,2898.7999999999993,12.263823666285905,,,2344.9727077303055,2344.97265625,9.920771063375216,,
광주,정형외과,2023,10176,14847.436753044785,17133.5,13072.217,4671.436753044785,4671.436753044785,45.90641463290866,,,6957.5,6957.5,68.37165880503144,,,2896.2167563909993,2896.216796875,28.461249969290485,,
광주,신경외과,2023,6217,1844.4213438042789,5004.82,864.85864,4372.578656195721,4372.578656195721,70.33261470477274,,,1212.1800000000003,1212.1800000000003,19.497828534663025,,,5352.14162742355,5352.1416015625,86.08881063892352,,
광주,산부인과,2023,0,7.396909848088354,4.84,0.006098724,7.396909848088354,7.396909848088354,,,,4.84,4.84,,,,0.006098723914822802,0.006098723970353603,,,
광주,안과,2023,720,223.61389774838125,221.6,50.06835,496.38610225161875,496.38610225161875,68.94251420161372,,,498.4,498.4,69.22222222222221,,,669.9316429681464,669.931640625,93.0460622575548,,
광주,피부과,2023,0,46.97161613812099,11.08,9.0601025e-05,46.97161613812099,46.97161613812099,,,,11.08,11.08,,,,9.060102561807442e-05,9.060102456714958e-05,,,
광주,이비인후과,2023,1338,-26.794006737071,44.28,28.012608,1364.794006737071,1364.794006737071,102.00254160964657,,,1293.72,1293.72,96.69058295964126,,,1309.9874045196007,1309.9874267578125,97.90638209458425,,
광주,비뇨의학과,2023,10358,8067.804714337047,7382.28,7446.578,2290.195285662953,2290.195285662953,22.11040051808219,,,2975.7200000000003,2975.7200000000003,28.728712106584286,,,2911.4218176004656,2911.421875,28.107953996910602,,
광주,재활의학과,2023,37283,29523.182290225497,27502.54,29737.037,7759.817709774503,7759.817709774503,20.813286778892532,,,9780.46,9780.46,26.23302845801035,,,7545.962894157378,7545.962890625,20.23968803643752,,
광주,가정의학과,2023,9800,7007.981459565547,9624.46,7997.2676,2792.018540434453,2792.018540434453,28.48998510647401,,,175.54000000000087,175.54000000000087,1.7912244897959273,,,1802.7324399366646,1802.732421875,18.395228794642858,,
광주,응급의학과,2023,1283,4125.999386361375,4281.12,4125.883,2842.9993863613754,2842.9993863613754,221.58997555427712,,,2998.12,2998.12,233.680436477007,,,2842.882779855687,2842.8828125,221.5808895167576,,
