구분,국비,사비,계,일평균환자
일반,건강보험,의료급여,산재,자보,계
일반내과,0,0,0,0,0,0,0,0,0.0
순환기내과,"5,965",0,"2,704",183,0,0,"2,887","8,852",24.3
호흡기내과,"4,313",0,"1,506",187,0,6,"1,699","6,012",16.5
내분비내과,841,0,236,74,0,0,310,"1,151",3.2
소화기내과,"26,992",3,"4,332",440,0,0,"4,775","31,767",87.0
신장내과,"3,254",0,549,197,0,0,746,"4,000",11.0
류마티스내과,23,0,15,0,0,0,15,38,0.1
소아청소년과,0,0,0,0,0,0,0,0,0.0
신경과,"1,327",0,684,37,0,0,721,"2,048",5.6
정신건강의학과,0,0,0,0,0,0,0,0,0.0
피부과,0,0,0,0,0,0,0,0,0.0
재활의학과,"10,718",0,"1,324",110,0,0,"1,434","12,152",33.3
가정의학과,"1,348",0,"3,929",809,0,0,"4,738","6,086",16.7
외과,"1,654",0,677,42,0,6,725,"2,379",6.5
정형외과,"29,424",1,"8,156",503,104,164,"8,928","38,352",105.1
신경외과,"24,832",0,"6,352",688,229,48,"7,317","32,149",88.1
산부인과,0,0,0,0,0,0,0,0,0.0
안과,191,1,57,0,0,0,58,249,0.7
이비인후과,291,0,114,0,0,0,114,405,1.1
비뇨의학과,"3,111",0,807,5,0,0,812,"3,923",10.7
치과,0,0,0,0,0,0,0,0,0.0
계,"114,284",5,"31,442","3,275",333,224,"35,279","149,563",409.8
