구분,국비,사비,계,일평균환자
일반,건강보험,의료급여,산재,자보,계
일반내과,0,0,0,0,0,0,0,0,0.0
순환기내과,"5,523",4,"2,131",115,0,0,"2,250","7,773",21.3
호흡기내과,"3,256",17,"4,225",394,0,0,"4,636","7,892",21.6
내분비내과,44,0,9,0,0,0,9,53,0.1
소화기내과,"19,399",0,"4,127",452,0,0,"4,579","23,978",65.7
혈액종양내과,"1,172",0,86,4,0,0,90,"1,262",3.5
신장내과,"1,346",0,214,13,0,0,227,"1,573",4.3
류마티스내과,19,0,0,0,0,0,0,19,0.1
소아청소년과,0,0,13,0,0,0,13,13,0.0
신경과,776,0,531,7,0,0,538,"1,314",3.6
정신건강의학과,0,0,0,0,0,0,0,0,0.0
피부과,0,0,0,0,0,0,0,0,0.0
재활의학과,"10,731",0,"1,604",88,0,0,"1,692","12,423",34.0
가정의학과,"2,262",0,"2,930",571,0,0,"3,501","5,763",15.8
외과,661,0,426,23,0,25,474,"1,135",3.1
정형외과,"23,681",22,"6,738",182,68,139,"7,149","30,830",84.5
신경외과,"23,756",130,"4,759",341,405,32,"5,667","29,423",80.6
산부인과,0,0,0,0,0,0,0,0,0.0
안과,2,0,0,0,0,0,0,2,0.0
이비인후과,253,0,102,0,0,0,102,355,1.0
비뇨의학과,"2,169",0,993,62,0,0,"1,055","3,224",8.8
치과,0,0,0,0,0,0,0,0,0.0
계,"95,050",173,"28,888","2,252",473,196,"31,982","127,032",348.0
